user,profession,tweet
@AuthorDanBrown,Writer,Tune-in today at NOON EST for a Q&A with Dan Brown on @FacebookLive
@AuthorDanBrown,Writer,"Today's the paperback release of ORIGIN. To celebrate, Dan will be hosting a Facebook live event in one week, where he'll be answering some of your questions. "
@AuthorDanBrown,Writer,"Excited to share the paperback of Origin, which is available today in the US. Thanks to everyone @VintageAnchor for their hard work – and Happy Pub Day!"
@AuthorDanBrown,Writer,Happy to announce that @PBS nominated THE DA VINCI CODE as a Great American Read— a list of 100 books featured in their eight-part series designed to start a national conversation about reading & the books that have inspired & shaped us. 
@AuthorDanBrown,Writer,"Greetings from the Canadian Rockies (where it is -24 C!). Considering the weather, I'm grateful that Tom Power from CBC was such a warm interviewer."
@AuthorDanBrown,Writer,"Had great fun talking with @CBSThisMorning about AI, miracles, and all things Origin"
@AuthorDanBrown,Writer,"Tomorrow, I’ll be dropping by the studio to rejoin my friends on ""CBS This Morning.” I had a great time last month when correspondent Tony Dokoupil visited my home for an interview… and filmed a few secret passageways."
@AuthorDanBrown,Writer,So pleased to be meeting fans tomorrow night with my talented brother @GregoryWBrown at my favorite bookstore on earth. -DB
@AuthorDanBrown,Writer,"In Denver, a fan asked if I would ever consider collaborating with my brother Greg on a piece of music."
@AuthorDanBrown,Writer,Thanks to Denver and for a great night of dialogue. See you in a few hours Minneapolis!
@AuthorDanBrown,Writer,"“Without a doubt, when I'm traveling I'm seeing through Langdon's eyes because I know that at some point my reader will be seeing through Langdon's eyes as well.”"
@AuthorDanBrown,Writer,"Thanks to all the fans who lifted ORIGIN into the final round of the Goodreads Choice Awards. See the list of finalists, and vote here."
@AuthorDanBrown,Writer,Proud big brother alert-DB
@AuthorDanBrown,Writer,I so enjoyed chatting with @KMFollett last night in Oslo. -DB
@AuthorDanBrown,Writer,Spectacular evening in Krakow last night. Thank you all. -DB
@AuthorDanBrown,Writer,Thanks to all of my international publishers for a wonderful celebration and a memorable night! Grateful to work with you all.
@AuthorDanBrown,Writer,"Dan responds to the question, ""Of the books you've written, do you have a favorite?"""
@AuthorDanBrown,Writer,Flying over the coast of Spain last night... so beautiful.
@AuthorDanBrown,Writer,Thank you Portugal for a truly memorable evening!
@AuthorDanBrown,Writer,Loved meeting so many young German book bloggers at the Frankfurt Bookfair. - DB
@AuthorDanBrown,Writer,Looking forward to tonight‘s event at the book fair. - DB
@AuthorDanBrown,Writer,Just spotted my bike at Frankfurt book fair.
@AuthorDanBrown,Writer,Dan sits down with Stephen Sackur on BBC HARDtalk. 
@AuthorDanBrown,Writer,So enjoyed meeting Harrogate's contest-winner Rita and hearing her wonderful “Scotchuguese” accent! -DB
@AuthorDanBrown,Writer,Dan takes a break in a BBC “Think Circle” in between interviews. Manchester UK.
@AuthorDanBrown,Writer,Just arrived in Harrogate - Looking forward to tonight's event at Royal Hall.
@AuthorDanBrown,Writer,"The other day, Zeus photobombed my CBS interview."
@AuthorDanBrown,Writer,Great NYTimes piece about the music that inspired Origin
@AuthorDanBrown,Writer,Dan reveals the "secret origin" of his novel Origin
@AuthorDanBrown,Writer,Heartfelt thanks to my publishers around the world for launching Origin in such spectacular fashion! -DB
@AuthorDanBrown,Writer,Dan will be live on KERA's Think starting at 1PM. Tune in via 
@AuthorDanBrown,Writer,Dan’s sitting down to talk with Kansas City’s Up To Date on @KCUR
@AuthorDanBrown,Writer,"Looking forward to tomorrow's event in Dallas, TX with the "
@AuthorDanBrown,Writer,Thanks Chicago for a great night. Look forward to meeting fans in Kansas City tomorrow for an event
@AuthorDanBrown,Writer,Just touched down in Chicago. Excited to see everyone at the talk tonight
@AuthorDanBrown,Writer,Sunrise over NYC this morning... and heading to Chicago soon for my event tomorrow night @AndersonsBkshp.
@AuthorDanBrown,Writer,Dan Brown's Minneapolis event on November 16 has sold out. 
@AuthorDanBrown,Writer,"Dan will be joining CBS Sunday Morning to talk about Origin, starting at 9AM today."
@AuthorDanBrown,Writer,Signed a stack of 1st editions for my hometown bookseller Dan Chartrand at Water Street Bookstore. Deeply grateful for his early support.
@AuthorDanBrown,Writer,"Dan will be in Denver, CO with Douglas County Libraries & @TatteredCover on November 15."
@AuthorDanBrown,Writer,Fun architecture. Where in the world? - DB
@AuthorDanBrown,Writer,Bazar Forlag is pleased to share their Norwegian-language edition of Origin.
@AuthorDanBrown,Writer,My very first author photo —Digital Fortress--including the hidden code that solved the novel's final mystery. Who can see it?- DB
@AuthorDanBrown,Writer,Dates for Dan's upcoming European book tour have just been announced!
@AuthorDanBrown,Writer,Fond memories of celebrating "The Da Vinci Code” publication with my Mom fourteen years ago. - DB
@AuthorDanBrown,Writer,Heading to Texas to meet fans at the Dallas Museum of Art on October 6.
@AuthorDanBrown,Writer,Looking forward to meeting my fans in Kansas City on October 5th
@AuthorDanBrown,Writer,Winston is calling...perhaps you should answer?
@AuthorDanBrown,Writer,First stop on my ORIGIN book tour is @TivoliTheatreIL in Chicago on October 3! 
@AuthorDanBrown,Writer,"An exciting sneak peek of Origin on @CBSThisMorning, starting at 8AM EST"
@AuthorDanBrown,Writer,Look forward to spending an evening with readers in St. Louis. Join me @SLCL on October 4th.
@AuthorDanBrown,Writer,I secretly spent a lot of time in Spain over the last few years. This ORIGIN book trailer reveals why.
@AuthorDanBrown,Writer,"If you wish to support leukemia research, please consider donating to any of the programs worldwide, or to OSU"
@AuthorDanBrown,Writer,Thanks to everyone who took part in the #OriginCoverContest. Was difficult to narrow the field to these 6 finalists
@AuthorDanBrown,Writer,"Congrats to James Matuszak, our first finalist in the #OriginCoverContest!"
@AuthorDanBrown,Writer,Who else will be in NYC next June? Hope to see you at Bookcon
@AuthorDanBrown,Writer,#DaVinciCode YA edition is now available in Italian-Here's a video about why I believe in ensuring kids become readers for life.
@AuthorDanBrown,Writer,So happy for this reunion in Berlin with my wonderful German publishers. -DB
@AuthorDanBrown,Writer,Inferno is upon us. 
@AuthorDanBrown,Writer,My writing desk this morning...
@AuthorDanBrown,Writer,Was thrilled to get to spend a night in Florence with my incomparable Italian publishing team.
@AuthorDanBrown,Writer,A lovely lunch in Paris with my legendary publishers Isabelle and Laurent Laffont—such fond memories of launching Inferno a few years back.
@AuthorDanBrown,Writer,Where in the world?
@AuthorDanBrown,Writer,Thanks to my friend Dario Nardella for personally delivering this fun gift. Maybe I can sub in their next game? -DB
@AuthorDanBrown,Writer,Truly surreal to watch the #InfernoMovie trailer on the same river where Dante first met Beatrice. #ArnoRive
@AuthorDanBrown,Writer,Thanks to my publishers around the world for making this special edition available to young readers. -DBa
@AuthorDanBrown,Writer,This game is a plunge into the depths of hell using the Seven Deadly Sins as the ladder.
@AuthorDanBrown,Writer,Langdon needs your help. Are you up to the task?
@AuthorDanBrown,Writer,They say that it is because of her that Dante's death mask looks so sad.
@AuthorDanBrown,Writer,I told you I was writing. :-) - DB
@AuthorDanBrown,Writer,The Da Vinci Code - YA edition hits shelves in the US today. 
@AuthorDanBrown,Writer,Go behind the scenes with the cast and crew of the #InfernoMovie as they discuss the significance of cerca trova.
@AuthorDanBrown,Writer,Thrilled to share the new book jackets from @TransworldBooks for their UK editions of the Robert Langdon novels
@AuthorDanBrown,Writer,Happy Birthday to @TomHanks—a man as smart & generous as he is talented. Thanks for bringing Langdon to life. - DB
@AuthorDanBrown,Writer,Very pleased to share BTS of Inferno. Stay tuned for another piece of the puzzle. Every clue will take him deeper.
@AuthorDanBrown,Writer,"Hi everyone, I'm curious to see how you complete these sentences about yourselves. Be honest.- DB"
@AuthorDanBrown,Writer,Thrilled to announce that a Young Adult Adaptation of The Da Vinci Code will be available in Septemberac
@AuthorDanBrown,Writer,"Fun chaos at BookCon, where my publisher gave away 100 special editions of The Da Vinci Code in only 5 minutes"
@AuthorDanBrown,Writer,Another official movie poster for you...Stay tuned tomorrow at 12:06 EST
@AuthorDanBrown,Writer,Stay tuned this week for some fun movie-related news
@AuthorDanBrown,Writer,"Recently, I drove to Keukenhof to admire the famous tulip fields. But, I arrived a month early. #timingiseverything"
@AuthorDanBrown,Writer,"""Who uttered this paraphrasing of Dante's words... and in what context?"""
@AuthorDanBrown,Writer,Thrilled to share the 13th anniversary of The Da Vinci Code with my wonderful team at @GreenburgerLit
@AuthorDanBrown,Writer,"Today, in 2003, The Da Vinci Code was published. Thank you again to all of my fans for your support and enthusiasm along the way. - DB"
@AuthorDanBrown,Writer,Check out the beautiful box set of the Polish editions of Dan's books 
